global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),angle
1691507138.4625263,16099084.0,305.0,327.0,115.78622148608123
1691507138.463525,16100652.0,322.0,337.0,121.74149723822701
1691507138.463525,16102224.0,330.0,351.0,121.74149723822701
1691507138.463525,16103792.0,319.0,362.0,121.74149723822701
1691507138.463525,16105360.0,320.0,370.0,121.74149723822701
1691507138.4645245,16106928.0,342.0,369.0,121.74149723822701
1691507138.4645245,16108500.0,336.0,356.0,121.74149723822701
1691507138.4645245,16110068.0,324.0,348.0,121.74149723822701
1691507138.4655244,16111644.0,320.0,333.0,121.74149723822701
1691507138.4655244,16113208.0,321.0,323.0,121.74149723822701
1691507138.4655244,16114780.0,305.0,316.0,121.74149723822701
1691507138.4665246,16116348.0,308.0,317.0,121.74149723822701
1691507138.4665246,16117916.0,326.0,316.0,121.74149723822701
1691507138.4665246,16119484.0,326.0,330.0,121.74149723822701
1691507138.467525,16121056.0,309.0,337.0,121.74149723822701
1691507138.467525,16122624.0,309.0,358.0,121.74149723822701
1691507138.467525,16124196.0,329.0,364.0,121.74149723822701
1691507138.467525,16125764.0,329.0,369.0,121.74149723822701
1691507138.4685245,16127332.0,317.0,380.0,121.74149723822701
1691507138.4685245,16128904.0,318.0,343.0,121.74149723822701
1691507138.4685245,16130472.0,319.0,336.0,121.74149723822701
1691507138.4685245,16132040.0,322.0,332.0,121.74149723822701
1691507138.4695244,16133612.0,328.0,327.0,121.74149723822701
1691507138.4695244,16135188.0,311.0,318.0,121.74149723822701
1691507138.4695244,16136748.0,309.0,320.0,121.74149723822701
1691507138.4705236,16138316.0,313.0,320.0,121.74149723822701
1691507138.4705236,16139888.0,327.0,331.0,121.74149723822701
1691507138.4705236,16141456.0,319.0,346.0,121.74149723822701
1691507138.4705236,16143028.0,318.0,363.0,121.74149723822701
1691507138.4705236,16144596.0,319.0,381.0,121.74149723822701
1691507138.471524,16146164.0,336.0,346.0,121.74149723822701
1691507138.471524,16147736.0,330.0,357.0,121.74149723822701
1691507138.471524,16149304.0,334.0,355.0,121.74149723822701
1691507138.471524,16150872.0,322.0,348.0,121.74149723822701
1691507138.52389,16152444.0,317.0,330.0,127.69677299037279
1691507138.5248923,16154012.0,320.0,325.0,127.69677299037279
1691507138.5248923,16155580.0,318.0,318.0,127.69677299037279
1691507138.5248923,16157152.0,317.0,319.0,127.69677299037279
1691507138.5258925,16158728.0,317.0,320.0,127.69677299037279
1691507138.5258925,16160288.0,312.0,331.0,127.69677299037279
1691507138.5258925,16161860.0,312.0,345.0,127.69677299037279
1691507138.5258925,16163428.0,319.0,365.0,127.69677299037279
1691507138.526892,16164996.0,323.0,368.0,127.69677299037279
1691507138.526892,16166568.0,326.0,364.0,127.69677299037279
1691507138.526892,16168136.0,325.0,360.0,127.69677299037279
1691507138.527892,16169704.0,324.0,351.0,127.69677299037279
1691507138.527892,16171276.0,325.0,342.0,127.69677299037279
1691507138.527892,16172844.0,319.0,322.0,127.69677299037279
1691507138.527892,16174412.0,319.0,319.0,127.69677299037279
1691507138.5288987,16175984.0,324.0,317.0,127.69677299037279
1691507138.5288987,16177552.0,311.0,324.0,127.69677299037279
1691507138.5288987,16179124.0,315.0,311.0,127.69677299037279
1691507138.5298915,16180692.0,323.0,321.0,133.6520487425186
1691507138.5298915,16182260.0,323.0,353.0,133.6520487425186
1691507138.5298915,16183828.0,324.0,367.0,133.6520487425186
1691507138.5298915,16185400.0,321.0,371.0,133.6520487425186
1691507138.530891,16186968.0,333.0,371.0,133.6520487425186
1691507138.530891,16188536.0,341.0,365.0,133.6520487425186
1691507138.530891,16190108.0,339.0,353.0,133.6520487425186
1691507138.530891,16191676.0,298.0,337.0,133.6520487425186
1691507138.53189,16193248.0,294.0,327.0,133.6520487425186
1691507138.53189,16194816.0,293.0,328.0,133.6520487425186
1691507138.532891,16196384.0,331.0,297.0,133.6520487425186
1691507138.532891,16197956.0,321.0,312.0,133.6520487425186
1691507138.532891,16199524.0,310.0,335.0,133.6520487425186
1691507138.532891,16201092.0,314.0,339.0,133.6520487425186
1691507138.533891,16202664.0,322.0,355.0,133.6520487425186
1691507138.533891,16204232.0,335.0,363.0,133.6520487425186
1691507138.533891,16205804.0,338.0,369.0,133.6520487425186
1691507138.533891,16207372.0,327.0,366.0,133.6520487425186
1691507138.533891,16208940.0,317.0,356.0,133.6520487425186
1691507138.534891,16210508.0,322.0,351.0,133.6520487425186
1691507138.534891,16212076.0,326.0,334.0,133.6520487425186
1691507138.534891,16213648.0,332.0,326.0,133.6520487425186
1691507138.5867314,16215216.0,328.0,318.0,139.60732449466437
1691507138.5867314,16216788.0,310.0,315.0,139.60732449466437
1691507138.5867314,16218356.0,299.0,320.0,139.60732449466437
1691507138.587772,16219924.0,312.0,328.0,139.60732449466437
1691507138.587772,16221496.0,317.0,338.0,139.60732449466437
1691507138.587772,16223064.0,320.0,356.0,139.60732449466437
1691507138.587772,16224632.0,323.0,366.0,139.60732449466437
1691507138.5887318,16226204.0,326.0,369.0,139.60732449466437
1691507138.5887318,16227772.0,325.0,365.0,139.60732449466437
1691507138.5887318,16229344.0,321.0,360.0,139.60732449466437
1691507138.5887318,16230912.0,327.0,351.0,139.60732449466437
1691507138.5897317,16232480.0,324.0,332.0,139.60732449466437
1691507138.5897317,16234048.0,323.0,323.0,139.60732449466437
1691507138.5897317,16235620.0,313.0,318.0,139.60732449466437
1691507138.5897317,16237188.0,310.0,317.0,139.60732449466437
1691507138.590732,16238756.0,324.0,316.0,139.60732449466437
1691507138.590732,16240328.0,324.0,329.0,139.60732449466437
1691507138.590732,16241896.0,318.0,341.0,139.60732449466437
1691507138.590732,16243468.0,315.0,379.0,139.60732449466437
1691507138.5917318,16245036.0,328.0,361.0,139.60732449466437
1691507138.5917318,16246604.0,329.0,356.0,139.60732449466437
1691507138.5917318,16248172.0,325.0,358.0,139.60732449466437
1691507138.592733,16249744.0,318.0,355.0,139.60732449466437
1691507138.592733,16251312.0,323.0,350.0,139.60732449466437
1691507138.592733,16252884.0,325.0,327.0,139.60732449466437
1691507138.592733,16254452.0,348.0,324.0,139.60732449466437
1691507138.593732,16256028.0,320.0,318.0,139.60732449466437
1691507138.593732,16257592.0,279.0,318.0,139.60732449466437
1691507138.593732,16259160.0,293.0,324.0,139.60732449466437
1691507138.593732,16260728.0,305.0,351.0,139.60732449466437
1691507138.5947304,16262300.0,322.0,329.0,139.60732449466437
1691507138.5947304,16263868.0,332.0,360.0,139.60732449466437
1691507138.5947304,16265436.0,336.0,369.0,139.60732449466437
1691507138.5947304,16267008.0,330.0,369.0,139.60732449466437
1691507138.5957327,16268576.0,320.0,366.0,139.60732449466437
1691507138.5957327,16270144.0,322.0,355.0,139.60732449466437
1691507138.5957327,16271716.0,322.0,346.0,139.60732449466437
1691507138.5957327,16273284.0,316.0,330.0,139.60732449466437
1691507138.5967314,16274852.0,316.0,324.0,145.56260024681015
1691507138.5967314,16276424.0,321.0,315.0,145.56260024681015
1691507138.5967314,16277992.0,327.0,313.0,145.56260024681015
1691507138.6517315,16279568.0,323.0,324.0,139.0781393624628
1691507138.6517315,16281132.0,319.0,331.0,139.0781393624628
1691507138.6527326,16282700.0,315.0,350.0,139.0781393624628
1691507138.6527326,16284272.0,309.0,361.0,139.0781393624628
1691507138.653733,16285840.0,312.0,367.0,139.0781393624628
1691507138.653733,16287408.0,324.0,370.0,139.0781393624628
1691507138.653733,16288976.0,337.0,358.0,139.0781393624628
1691507138.6547325,16290548.0,320.0,350.0,139.0781393624628
1691507138.6547325,16292116.0,319.0,339.0,139.0781393624628
1691507138.6547325,16293688.0,331.0,327.0,139.0781393624628
1691507138.655732,16295256.0,332.0,317.0,139.0781393624628
1691507138.655732,16296824.0,331.0,318.0,139.0781393624628
1691507138.655732,16298396.0,310.0,320.0,139.0781393624628
1691507138.6567326,16299964.0,299.0,330.0,139.0781393624628
1691507138.6567326,16301532.0,328.0,336.0,139.0781393624628
1691507138.657732,16303100.0,322.0,354.0,139.0781393624628
1691507138.657732,16304672.0,312.0,366.0,139.0781393624628
1691507138.657732,16306240.0,315.0,369.0,139.0781393624628
1691507138.6587322,16307812.0,308.0,364.0,139.0781393624628
1691507138.6587322,16309380.0,328.0,359.0,139.0781393624628
1691507138.6587322,16310948.0,332.0,356.0,139.0781393624628
1691507138.6597323,16312516.0,332.0,321.0,139.0781393624628
1691507138.6597323,16314088.0,327.0,318.0,139.0781393624628
1691507138.660733,16315656.0,328.0,324.0,139.0781393624628
1691507138.660733,16317228.0,326.0,321.0,139.0781393624628
1691507138.6617324,16318796.0,318.0,320.0,139.0781393624628
1691507138.6617324,16320364.0,290.0,329.0,139.0781393624628
1691507138.6617324,16321936.0,308.0,333.0,139.0781393624628
1691507138.6627328,16323504.0,319.0,354.0,138.58083428611124
1691507138.6627328,16325072.0,314.0,363.0,138.58083428611124
1691507138.6627328,16326644.0,322.0,367.0,138.58083428611124
1691507138.663732,16328212.0,327.0,382.0,138.58083428611124
1691507138.663732,16329784.0,337.0,342.0,138.58083428611124
1691507138.663732,16331352.0,332.0,344.0,138.58083428611124
1691507138.6647322,16332920.0,322.0,337.0,138.58083428611124
1691507138.6647322,16334488.0,318.0,328.0,138.58083428611124
1691507138.6647322,16336060.0,319.0,320.0,138.58083428611124
1691507138.6647322,16337628.0,311.0,318.0,138.58083428611124
1691507138.665732,16339200.0,318.0,319.0,138.58083428611124
1691507138.665732,16340768.0,320.0,328.0,138.58083428611124
1691507138.665732,16342336.0,325.0,338.0,138.58083428611124
1691507138.666732,16343908.0,333.0,357.0,138.58083428611124
1691507138.7113912,16345476.0,316.0,364.0,149.6934302486586
1691507138.7113912,16347044.0,308.0,371.0,149.6934302486586
1691507138.7123842,16348616.0,316.0,370.0,149.6934302486586
1691507138.7123842,16350184.0,343.0,358.0,149.6934302486586
1691507138.7123842,16351752.0,340.0,345.0,149.6934302486586
1691507138.713384,16353324.0,313.0,331.0,149.6934302486586
1691507138.713384,16354892.0,307.0,322.0,149.6934302486586
1691507138.713384,16356460.0,295.0,314.0,149.6934302486586
1691507138.713384,16358032.0,316.0,315.0,149.6934302486586
1691507138.7143838,16359600.0,318.0,318.0,149.6934302486586
1691507138.7143838,16361168.0,324.0,330.0,149.6934302486586
1691507138.7143838,16362740.0,328.0,342.0,149.6934302486586
1691507138.7153842,16364308.0,318.0,360.0,149.6934302486586
1691507138.7153842,16365876.0,301.0,367.0,149.6934302486586
1691507138.7163837,16367448.0,324.0,367.0,149.6934302486586
1691507138.7163837,16369016.0,337.0,362.0,149.6934302486586
1691507138.7163837,16370584.0,332.0,355.0,149.6934302486586
1691507138.7163837,16372156.0,324.0,347.0,149.6934302486586
1691507138.7173836,16373724.0,328.0,324.0,149.6934302486586
1691507138.7173836,16375296.0,316.0,321.0,149.6934302486586
1691507138.7173836,16376864.0,314.0,334.0,149.6934302486586
1691507138.718385,16378432.0,321.0,313.0,149.6934302486586
1691507138.718385,16380000.0,323.0,303.0,149.6934302486586
1691507138.718385,16381572.0,319.0,327.0,149.6934302486586
1691507138.7193844,16383140.0,318.0,352.0,149.6934302486586
1691507138.7193844,16384712.0,309.0,362.0,149.6934302486586
1691507138.7193844,16386280.0,317.0,371.0,149.6934302486586
1691507138.7193844,16387848.0,313.0,368.0,149.6934302486586
1691507138.720383,16389420.0,330.0,367.0,149.6934302486586
1691507138.720383,16390988.0,329.0,358.0,149.6934302486586
1691507138.720383,16392556.0,325.0,343.0,149.6934302486586
1691507138.721384,16394128.0,320.0,347.0,149.6934302486586
1691507138.721384,16395696.0,329.0,303.0,149.6934302486586
1691507138.7223828,16397264.0,319.0,311.0,149.6934302486586
1691507138.7223828,16398836.0,315.0,317.0,149.6934302486586
1691507138.7223828,16400412.0,309.0,328.0,149.6934302486586
1691507138.7233837,16401972.0,311.0,336.0,149.6934302486586
1691507138.7233837,16403540.0,326.0,350.0,149.6934302486586
1691507138.7233837,16405112.0,319.0,364.0,149.6934302486586
1691507138.7783215,16406680.0,326.0,365.0,156.37023221913526
1691507138.7783215,16408252.0,329.0,366.0,156.37023221913526
1691507138.7783215,16409820.0,322.0,359.0,156.37023221913526
1691507138.7793212,16411388.0,351.0,350.0,156.37023221913526
1691507138.7793212,16412960.0,338.0,339.0,156.37023221913526
1691507138.7793212,16414528.0,296.0,323.0,156.37023221913526
1691507138.7803211,16416100.0,287.0,319.0,156.37023221913526
1691507138.7803211,16417668.0,291.0,316.0,156.37023221913526
1691507138.7803211,16419236.0,302.0,314.0,156.37023221913526
1691507138.7803211,16420804.0,343.0,326.0,156.37023221913526
1691507138.7813213,16422376.0,334.0,335.0,156.37023221913526
1691507138.7813213,16423952.0,333.0,355.0,156.37023221913526
1691507138.7813213,16425512.0,318.0,368.0,156.37023221913526
1691507138.7823217,16427084.0,291.0,372.0,156.37023221913526
1691507138.7823217,16428652.0,344.0,366.0,156.37023221913526
1691507138.7823217,16430220.0,340.0,360.0,156.37023221913526
1691507138.7823217,16431792.0,340.0,351.0,156.37023221913526
1691507138.7833211,16433360.0,339.0,336.0,156.37023221913526
1691507138.7833211,16434928.0,313.0,326.0,156.37023221913526
1691507138.7833211,16436500.0,304.0,319.0,156.37023221913526
1691507138.784322,16438068.0,306.0,316.0,156.37023221913526
1691507138.784322,16439636.0,319.0,322.0,156.37023221913526
1691507138.784322,16441208.0,319.0,327.0,156.37023221913526
1691507138.7853212,16442776.0,314.0,346.0,156.37023221913526
1691507138.7853212,16444348.0,309.0,353.0,156.37023221913526
1691507138.7853212,16445916.0,315.0,345.0,156.37023221913526
1691507138.7853212,16447484.0,337.0,360.0,156.37023221913526
1691507138.7863212,16449056.0,333.0,368.0,156.37023221913526
1691507138.7863212,16450624.0,334.0,360.0,156.37023221913526
1691507138.7863212,16452192.0,334.0,355.0,156.37023221913526
1691507138.7863212,16453760.0,334.0,336.0,156.37023221913526
1691507138.7873216,16455332.0,314.0,329.0,156.37023221913526
1691507138.7873216,16456900.0,281.0,319.0,156.37023221913526
1691507138.7873216,16458472.0,286.0,320.0,156.37023221913526
1691507138.7883203,16460040.0,317.0,318.0,156.37023221913526
1691507138.7883203,16461608.0,325.0,340.0,156.37023221913526
1691507138.7883203,16463180.0,338.0,318.0,156.37023221913526
1691507138.789321,16464748.0,342.0,356.0,156.37023221913526
1691507138.789321,16466320.0,324.0,365.0,156.37023221913526
1691507138.789321,16467888.0,336.0,367.0,156.37023221913526
1691507138.789321,16469456.0,321.0,365.0,156.37023221913526
1691507138.8401709,16471028.0,309.0,360.0,166.6619273738417
1691507138.8401709,16472596.0,301.0,349.0,166.6619273738417
1691507138.841171,16474164.0,312.0,329.0,166.6619273738417
1691507138.841171,16475736.0,324.0,321.0,166.6619273738417
1691507138.841171,16477304.0,330.0,321.0,166.6619273738417
1691507138.841171,16478872.0,314.0,320.0,166.6619273738417
1691507138.8421738,16480440.0,310.0,320.0,166.6619273738417
1691507138.8426864,16482012.0,323.0,332.0,166.6619273738417
1691507138.8426864,16483580.0,318.0,344.0,166.6619273738417
1691507138.8426864,16485152.0,323.0,359.0,166.6619273738417
1691507138.843706,16486720.0,320.0,367.0,166.6619273738417
1691507138.843706,16488288.0,328.0,366.0,166.6619273738417
1691507138.843706,16489860.0,328.0,361.0,166.6619273738417
1691507138.8446856,16491428.0,331.0,349.0,166.6619273738417
1691507138.8446856,16492996.0,327.0,345.0,166.6619273738417
1691507138.8446856,16494564.0,310.0,325.0,166.6619273738417
1691507138.8446856,16496136.0,316.0,320.0,166.6619273738417
1691507138.845685,16497704.0,322.0,316.0,166.6619273738417
1691507138.845685,16499276.0,304.0,317.0,166.6619273738417
1691507138.845685,16500844.0,316.0,323.0,166.6619273738417
1691507138.846685,16502412.0,297.0,332.0,166.6619273738417
1691507138.846685,16503980.0,332.0,346.0,166.6619273738417
1691507138.846685,16505552.0,335.0,358.0,166.6619273738417
1691507138.846685,16507120.0,343.0,364.0,166.6619273738417
1691507138.8476858,16508692.0,321.0,367.0,166.6619273738417
1691507138.8476858,16510260.0,308.0,381.0,166.6619273738417
1691507138.8476858,16511828.0,324.0,344.0,166.6619273738417
1691507138.8476858,16513400.0,327.0,326.0,166.6619273738417
1691507138.8486853,16514968.0,319.0,330.0,166.6619273738417
1691507138.8486853,16516540.0,318.0,327.0,166.6619273738417
1691507138.8496845,16518108.0,306.0,321.0,166.6619273738417
1691507138.8496845,16519676.0,329.0,317.0,166.6619273738417
1691507138.8496845,16521244.0,320.0,328.0,166.6619273738417
1691507138.8496845,16522816.0,302.0,336.0,166.6619273738417
1691507138.8506844,16524384.0,312.0,350.0,166.6619273738417
1691507138.8506844,16525956.0,326.0,365.0,166.6619273738417
1691507138.8506844,16527524.0,329.0,378.0,166.6619273738417
1691507138.8506844,16529092.0,328.0,349.0,166.6619273738417
1691507138.8516846,16530660.0,325.0,361.0,166.6619273738417
1691507138.8516846,16532232.0,325.0,352.0,166.6619273738417
1691507138.9008946,16533800.0,333.0,342.0,168.68755147364453
1691507138.9008946,16535372.0,322.0,328.0,168.68755147364453
1691507138.9008946,16536940.0,329.0,321.0,168.68755147364453
1691507138.901894,16538508.0,328.0,314.0,168.68755147364453
1691507138.901894,16540080.0,275.0,317.0,168.68755147364453
